GeneID	variants
CGI_10022938	2
CGI_10022939	4
CGI_10022940	3
CGI_10022942	3
CGI_10022943	2
CGI_10022944	1
CGI_10022945	1
CGI_10022946	1
CGI_10022948	1
CGI_10022949	1
CGI_10022951	2
CGI_10022952	2
CGI_10022953	1
CGI_10022955	23
CGI_10022956	2
CGI_10022958	8
CGI_10022961	1
CGI_10022963	2
CGI_10022967	2
CGI_10022970	1
CGI_10022973	1
CGI_10022974	4
CGI_10022975	1
CGI_10022976	4
CGI_10022978	2
CGI_10022979	1
CGI_10022980	1
CGI_10022981	1
CGI_10022982	10
CGI_10022983	1
CGI_10022984	2
CGI_10022985	4
CGI_10022989	2
CGI_10022990	2
CGI_10022991	1
CGI_10022993	2
CGI_10022994	1
CGI_10022995	1
CGI_10022996	2
CGI_10022997	3
CGI_10022999	1
CGI_10023001	4
CGI_10023003	1
CGI_10023005	1
CGI_10023009	1
CGI_10023011	1
CGI_10023012	2
CGI_10023016	1
CGI_10023018	1
CGI_10023019	2
CGI_10023023	5
CGI_10023024	1
CGI_10023025	1
CGI_10023026	2
CGI_10023027	1
CGI_10023028	1
CGI_10023030	3
CGI_10023038	2
CGI_10023040	1
CGI_10023044	1
CGI_10023045	1
CGI_10023047	1
CGI_10023048	2
CGI_10023049	1
CGI_10023051	1
CGI_10023054	7
CGI_10023055	3
CGI_10023058	1
CGI_10023061	2
CGI_10023062	2
CGI_10023063	1
CGI_10023064	2
CGI_10023065	1
CGI_10023066	4
CGI_10023068	2
CGI_10023069	1
CGI_10023071	1
CGI_10023072	3
CGI_10023074	1
CGI_10023076	2
CGI_10023080	1
CGI_10023082	6
CGI_10023083	3
CGI_10023084	2
CGI_10023085	1
CGI_10023086	1
CGI_10023087	3
CGI_10023088	3
CGI_10023090	4
CGI_10023091	2
CGI_10023093	1
CGI_10023094	1
CGI_10023095	6
CGI_10023096	7
CGI_10023098	5
CGI_10023099	8
CGI_10023100	4
CGI_10023102	1
CGI_10023103	10
CGI_10023104	1
CGI_10023105	1
CGI_10023106	2
CGI_10023107	1
CGI_10023108	2
CGI_10023109	3
CGI_10023110	1
CGI_10023111	3
CGI_10023112	1
CGI_10023113	5
CGI_10023114	1
CGI_10023115	1
CGI_10023117	1
CGI_10023121	5
CGI_10023124	2
CGI_10023125	8
CGI_10023126	3
CGI_10023127	1
CGI_10023128	1
CGI_10023129	2
CGI_10023130	2
CGI_10023131	1
CGI_10023132	1
CGI_10023136	12
CGI_10023142	1
CGI_10023144	1
CGI_10023145	3
CGI_10023147	2
CGI_10023148	1
CGI_10023149	2
CGI_10023150	2
CGI_10023152	1
CGI_10023153	2
CGI_10023154	2
CGI_10023158	1
CGI_10023159	2
CGI_10023160	1
CGI_10023161	1
CGI_10023162	1
CGI_10023163	3
CGI_10023165	1
CGI_10023166	2
CGI_10023167	1
CGI_10023170	1
CGI_10023171	1
CGI_10023172	1
CGI_10023174	2
CGI_10023176	1
CGI_10023177	3
CGI_10023178	1
CGI_10023179	1
CGI_10023180	1
CGI_10023181	2
CGI_10023182	6
CGI_10023183	3
CGI_10023184	1
CGI_10023185	6
CGI_10023186	1
CGI_10023187	1
CGI_10023188	1
CGI_10023189	1
CGI_10023190	4
CGI_10023192	1
CGI_10023193	1
CGI_10023194	1
CGI_10023195	1
CGI_10023200	2
CGI_10023202	11
CGI_10023203	1
CGI_10023204	1
CGI_10023206	2
CGI_10023207	3
CGI_10023208	9
CGI_10023210	2
CGI_10023211	2
CGI_10023212	1
CGI_10023213	1
CGI_10023214	1
CGI_10023215	1
CGI_10023216	1
CGI_10023217	2
CGI_10023223	3
CGI_10023224	1
CGI_10023225	1
CGI_10023226	3
CGI_10023227	1
CGI_10023228	2
CGI_10023229	1
CGI_10023231	1
CGI_10023232	2
CGI_10023236	2
CGI_10023237	1
CGI_10023238	1
CGI_10023239	9
CGI_10023241	2
CGI_10023242	1
CGI_10023243	2
CGI_10023244	1
CGI_10023245	1
CGI_10023247	1
CGI_10023250	6
CGI_10023251	1
CGI_10023252	2
CGI_10023253	1
CGI_10023254	2
CGI_10023255	3
CGI_10023256	2
CGI_10023257	1
CGI_10023258	1
CGI_10023263	1
CGI_10023264	1
CGI_10023265	1
CGI_10023267	1
CGI_10023269	3
CGI_10023270	2
CGI_10023273	2
CGI_10023277	1
CGI_10023278	1
CGI_10023280	1
CGI_10023281	28
CGI_10023285	1
CGI_10023286	1
CGI_10023287	1
CGI_10023288	1
CGI_10023289	1
CGI_10023290	1
CGI_10023292	1
CGI_10023294	1
CGI_10023295	3
CGI_10023296	1
CGI_10023297	2
CGI_10023298	1
CGI_10023299	1
CGI_10023300	9
CGI_10023301	2
CGI_10023302	1
CGI_10023304	2
CGI_10023305	2
CGI_10023306	4
CGI_10023307	1
CGI_10023309	1
CGI_10023311	2
CGI_10023312	2
CGI_10023317	1
CGI_10023320	3
CGI_10023321	2
CGI_10023322	2
CGI_10023323	2
CGI_10023324	3
CGI_10023325	4
CGI_10023326	1
CGI_10023328	2
CGI_10023329	1
CGI_10023330	1
CGI_10023335	2
CGI_10023336	2
CGI_10023337	2
CGI_10023338	1
CGI_10023339	14
CGI_10023340	1
CGI_10023341	1
CGI_10023342	3
CGI_10023343	1
CGI_10023345	1
CGI_10023347	1
CGI_10023348	1
CGI_10023349	1
CGI_10023351	3
CGI_10023352	15
CGI_10023354	1
CGI_10023355	1
CGI_10023356	2
CGI_10023357	1
CGI_10023358	1
CGI_10023359	2
CGI_10023360	1
CGI_10023361	1
CGI_10023362	2
CGI_10023363	2
CGI_10023364	1
CGI_10023365	2
CGI_10023366	1
CGI_10023367	1
CGI_10023368	2
CGI_10023369	1
CGI_10023370	1
CGI_10023371	1
CGI_10023372	3
CGI_10023373	1
CGI_10023374	1
CGI_10023375	2
CGI_10023376	1
CGI_10023377	2
CGI_10023378	1
CGI_10023379	1
CGI_10023380	1
CGI_10023381	1
CGI_10023382	1
CGI_10023383	1
CGI_10023385	1
CGI_10023386	1
CGI_10023387	9
CGI_10023388	1
CGI_10023389	1
CGI_10023391	1
CGI_10023394	17
CGI_10023395	1
CGI_10023396	5
CGI_10023398	1
CGI_10023400	1
CGI_10023401	1
CGI_10023402	1
CGI_10023403	2
CGI_10023404	1
CGI_10023407	5
CGI_10023409	1
CGI_10023410	5
CGI_10023412	1
CGI_10023413	1
CGI_10023414	2
CGI_10023415	1
CGI_10023416	8
CGI_10023417	6
CGI_10023418	7
CGI_10023420	1
CGI_10023421	1
CGI_10023422	3
CGI_10023424	1
CGI_10023425	1
CGI_10023426	2
CGI_10023427	6
CGI_10023428	1
CGI_10023429	1
CGI_10023430	2
CGI_10023431	1
CGI_10023433	2
CGI_10023435	8
CGI_10023436	2
CGI_10023437	3
CGI_10023439	4
CGI_10023441	1
CGI_10023442	35
CGI_10023443	2
CGI_10023444	1
CGI_10023445	2
CGI_10023446	3
CGI_10023447	1
CGI_10023448	1
CGI_10023452	1
CGI_10023458	2
CGI_10023459	2
CGI_10023461	1
CGI_10023462	2
CGI_10023464	1
CGI_10023465	11
CGI_10023466	1
CGI_10023468	1
CGI_10023469	1
CGI_10023473	3
CGI_10023476	6
CGI_10023477	3
CGI_10023478	1
CGI_10023480	1
CGI_10023482	1
CGI_10023483	1
CGI_10023484	1
CGI_10023486	2
CGI_10023487	1
CGI_10023488	1
CGI_10023489	1
CGI_10023490	1
CGI_10023491	2
CGI_10023492	1
CGI_10023493	1
CGI_10023494	2
CGI_10023495	1
CGI_10023496	1
CGI_10023500	1
CGI_10023501	1
CGI_10023502	1
CGI_10023505	2
CGI_10023506	1
CGI_10023509	5
CGI_10023510	1
CGI_10023511	2
CGI_10023512	5
CGI_10023513	3
CGI_10023514	3
CGI_10023516	15
CGI_10023517	3
CGI_10023519	1
CGI_10023520	1
CGI_10023521	2
CGI_10023522	2
CGI_10023523	1
CGI_10023524	1
CGI_10023525	1
CGI_10023526	4
CGI_10023527	1
CGI_10023529	1
CGI_10023530	1
CGI_10023532	1
CGI_10023533	4
CGI_10023534	1
CGI_10023535	1
CGI_10023536	1
CGI_10023537	3
CGI_10023538	3
CGI_10023539	1
CGI_10023544	4
CGI_10023548	3
CGI_10023552	11
CGI_10023553	2
CGI_10023560	1
CGI_10023561	1
CGI_10023562	1
CGI_10023563	1
CGI_10023564	9
CGI_10023565	1
CGI_10023566	2
CGI_10023567	1
CGI_10023568	1
CGI_10023569	2
CGI_10023570	1
CGI_10023571	1
CGI_10023572	1
CGI_10023573	1
CGI_10023575	1
CGI_10023576	1
CGI_10023578	1
CGI_10023580	1
CGI_10023581	1
CGI_10023582	1
CGI_10023583	1
CGI_10023584	1
CGI_10023585	1
CGI_10023586	1
CGI_10023588	3
CGI_10023589	2
CGI_10023592	8
CGI_10023593	2
CGI_10023596	2
CGI_10023598	3
CGI_10023601	2
CGI_10023604	2
CGI_10023605	1
CGI_10023609	1
CGI_10023610	2
CGI_10023611	3
CGI_10023612	4
CGI_10023613	4
CGI_10023614	1
CGI_10023617	8
CGI_10023619	1
CGI_10023622	1
CGI_10023624	1
CGI_10023625	2
CGI_10023626	5
CGI_10023627	1
CGI_10023629	1
CGI_10023630	4
CGI_10023631	1
CGI_10023632	1
CGI_10023633	1
CGI_10023634	4
CGI_10023637	1
CGI_10023638	1
CGI_10023639	2
CGI_10023640	1
CGI_10023641	1
CGI_10023642	1
CGI_10023644	1
CGI_10023645	1
CGI_10023646	1
CGI_10023647	1
CGI_10023648	2
CGI_10023650	3
CGI_10023651	1
CGI_10023653	1
CGI_10023655	1
CGI_10023656	3
CGI_10023657	1
CGI_10023658	3
CGI_10023660	1
CGI_10023662	1
CGI_10023664	1
CGI_10023665	2
CGI_10023666	1
CGI_10023667	1
CGI_10023669	2
CGI_10023670	1
CGI_10023671	1
CGI_10023673	1
CGI_10023674	1
CGI_10023675	1
CGI_10023676	1
CGI_10023677	2
CGI_10023678	2
CGI_10023679	1
CGI_10023682	2
CGI_10023683	1
CGI_10023684	3
CGI_10023685	1
CGI_10023686	1
CGI_10023688	2
CGI_10023689	1
CGI_10023691	1
CGI_10023692	3
CGI_10023695	1
CGI_10023697	3
CGI_10023698	1
CGI_10023699	1
CGI_10023700	5
CGI_10023702	1
CGI_10023704	3
CGI_10023705	2
CGI_10023706	2
CGI_10023709	6
CGI_10023710	1
CGI_10023711	1
CGI_10023712	2
CGI_10023713	1
CGI_10023714	2
CGI_10023716	4
CGI_10023717	4
CGI_10023718	1
CGI_10023719	1
CGI_10023721	3
CGI_10023722	1
CGI_10023723	1
CGI_10023724	2
CGI_10023725	2
CGI_10023728	1
CGI_10023729	1
CGI_10023730	1
CGI_10023731	1
CGI_10023732	1
CGI_10023733	1
CGI_10023734	1
CGI_10023735	2
CGI_10023737	2
CGI_10023739	2
CGI_10023741	1
CGI_10023743	1
CGI_10023744	1
CGI_10023745	1
CGI_10023746	2
CGI_10023750	1
CGI_10023754	21
CGI_10023758	4
CGI_10023759	2
CGI_10023760	1
CGI_10023761	1
CGI_10023764	1
CGI_10023765	1
CGI_10023768	2
CGI_10023771	1
CGI_10023772	1
CGI_10023773	2
CGI_10023775	2
CGI_10023776	1
CGI_10023777	1
CGI_10023778	1
CGI_10023779	1
CGI_10023781	2
CGI_10023782	1
CGI_10023785	3
CGI_10023788	1
CGI_10023789	1
CGI_10023790	2
CGI_10023791	1
CGI_10023792	1
CGI_10023793	1
CGI_10023794	1
CGI_10023795	1
CGI_10023796	2
CGI_10023797	1
CGI_10023798	3
CGI_10023799	1
CGI_10023802	2
CGI_10023804	1
CGI_10023805	3
CGI_10023808	3
CGI_10023809	1
CGI_10023810	2
CGI_10023811	2
CGI_10023813	2
CGI_10023816	3
CGI_10023817	3
CGI_10023818	1
CGI_10023819	1
CGI_10023820	1
CGI_10023821	1
CGI_10023822	4
CGI_10023823	1
CGI_10023824	1
CGI_10023828	1
CGI_10023829	1
CGI_10023830	4
CGI_10023831	1
CGI_10023832	1
CGI_10023833	2
CGI_10023836	1
CGI_10023837	1
CGI_10023840	2
CGI_10023841	2
CGI_10023842	1
CGI_10023843	2
CGI_10023845	1
CGI_10023847	5
CGI_10023848	1
CGI_10023849	1
CGI_10023850	2
CGI_10023851	2
CGI_10023852	1
CGI_10023855	1
CGI_10023856	2
CGI_10023857	2
CGI_10023858	1
CGI_10023859	1
CGI_10023862	43
CGI_10023863	1
CGI_10023865	1
CGI_10023866	2
CGI_10023869	1
CGI_10023870	1
CGI_10023871	1
CGI_10023872	1
CGI_10023873	1
CGI_10023874	2
CGI_10023876	1
CGI_10023877	1
CGI_10023878	3
CGI_10023879	8
CGI_10023881	1
CGI_10023882	1
CGI_10023883	1
CGI_10023885	1
CGI_10023886	4
CGI_10023887	1
CGI_10023890	8
CGI_10023891	1
CGI_10023892	1
CGI_10023893	3
CGI_10023895	2
CGI_10023897	1
CGI_10023898	4
CGI_10023899	1
CGI_10023900	1
CGI_10023901	1
CGI_10023902	1
CGI_10023903	1
CGI_10023904	1
CGI_10023905	1
CGI_10023906	1
CGI_10023907	1
CGI_10023908	2
CGI_10023909	1
CGI_10023911	6
CGI_10023912	3
CGI_10023913	1
CGI_10023914	1
CGI_10023915	1
CGI_10023918	2
CGI_10023920	1
CGI_10023922	2
CGI_10023924	1
CGI_10023926	1
CGI_10023927	1
CGI_10023928	1
CGI_10023929	3
CGI_10023930	1
CGI_10023931	1
CGI_10023932	4
CGI_10023934	3
CGI_10023937	2
CGI_10023938	1
CGI_10023939	1
CGI_10023940	1
CGI_10023941	2
CGI_10023942	1
CGI_10023943	3
CGI_10023944	1
CGI_10023950	2
CGI_10023951	2
CGI_10023952	1
CGI_10023953	1
CGI_10023954	2
CGI_10023955	1
CGI_10023956	1
CGI_10023957	1
CGI_10023958	3
CGI_10023959	4
CGI_10023961	3
CGI_10023963	1
CGI_10023966	1
CGI_10023967	1
CGI_10023968	3
CGI_10023971	2
CGI_10023972	1
CGI_10023975	2
CGI_10023977	1
CGI_10023978	1
CGI_10023979	1
CGI_10023980	2
CGI_10023981	2
CGI_10023982	1
CGI_10023983	6
CGI_10023984	1
CGI_10023985	2
CGI_10023986	1
CGI_10023987	2
CGI_10023988	1
CGI_10023990	1
CGI_10023991	2
CGI_10023992	1
CGI_10024000	6
CGI_10024002	6
CGI_10024006	1
CGI_10024009	2
CGI_10024010	2
CGI_10024012	3
CGI_10024015	2
CGI_10024016	2
CGI_10024018	1
CGI_10024020	1
CGI_10024021	1
CGI_10024023	39
CGI_10024025	2
CGI_10024026	1
CGI_10024028	2
CGI_10024029	3
CGI_10024030	1
CGI_10024031	2
CGI_10024033	2
CGI_10024036	1
CGI_10024037	4
CGI_10024038	2
CGI_10024041	2
CGI_10024044	5
CGI_10024045	1
CGI_10024046	1
CGI_10024047	12
CGI_10024049	4
CGI_10024051	1
CGI_10024052	3
CGI_10024053	1
CGI_10024054	2
CGI_10024055	1
CGI_10024057	1
CGI_10024058	5
CGI_10024059	3
CGI_10024060	2
CGI_10024061	2
CGI_10024062	1
CGI_10024063	1
CGI_10024064	1
CGI_10024065	15
CGI_10024066	15
CGI_10024071	2
CGI_10024072	2
CGI_10024073	1
CGI_10024074	1
CGI_10024077	1
CGI_10024078	1
CGI_10024079	1
CGI_10024080	4
CGI_10024081	1
CGI_10024082	3
CGI_10024084	1
CGI_10024086	1
CGI_10024087	2
CGI_10024091	1
CGI_10024092	1
CGI_10024093	9
CGI_10024095	9
CGI_10024096	1
CGI_10024098	1
CGI_10024100	2
CGI_10024101	2
CGI_10024102	1
CGI_10024103	1
CGI_10024104	2
CGI_10024105	3
CGI_10024106	3
CGI_10024107	1
CGI_10024108	1
CGI_10024111	2
CGI_10024112	1
CGI_10024113	1
CGI_10024114	1
CGI_10024116	3
CGI_10024118	1
CGI_10024120	1
CGI_10024121	3
CGI_10024123	1
CGI_10024124	3
CGI_10024125	1
CGI_10024126	1
CGI_10024127	1
CGI_10024128	2
CGI_10024131	3
CGI_10024132	2
CGI_10024133	1
CGI_10024136	1
CGI_10024137	1
CGI_10024138	1
CGI_10024139	2
CGI_10024140	1
CGI_10024141	1
CGI_10024142	1
CGI_10024143	1
CGI_10024144	1
CGI_10024145	1
CGI_10024146	1
CGI_10024147	1
CGI_10024148	3
CGI_10024149	1
CGI_10024150	1
CGI_10024151	1
CGI_10024155	4
CGI_10024156	1
CGI_10024157	2
CGI_10024158	9
CGI_10024159	2
CGI_10024160	1
CGI_10024161	2
CGI_10024162	3
CGI_10024163	1
CGI_10024166	2
CGI_10024167	2
CGI_10024168	1
CGI_10024169	1
CGI_10024170	2
CGI_10024171	1
CGI_10024172	1
CGI_10024173	1
CGI_10024174	4
CGI_10024175	1
CGI_10024176	1
CGI_10024178	1
CGI_10024179	2
CGI_10024180	4
CGI_10024182	1
CGI_10024183	1
CGI_10024184	1
CGI_10024185	1
CGI_10024186	2
CGI_10024187	1
CGI_10024188	2
CGI_10024193	1
CGI_10024194	1
CGI_10024201	5
CGI_10024202	4
CGI_10024204	1
CGI_10024210	1
CGI_10024211	2
CGI_10024212	1
CGI_10024213	1
CGI_10024214	1
CGI_10024216	2
CGI_10024217	2
CGI_10024218	1
CGI_10024219	3
CGI_10024223	1
CGI_10024225	1
CGI_10024226	3
CGI_10024227	1
CGI_10024228	5
CGI_10024229	1
CGI_10024230	2
CGI_10024232	1
CGI_10024233	3
CGI_10024234	6
CGI_10024235	1
CGI_10024240	8
CGI_10024241	1
CGI_10024242	1
CGI_10024245	4
CGI_10024246	2
CGI_10024247	1
CGI_10024248	2
CGI_10024249	1
CGI_10024250	1
CGI_10024252	2
CGI_10024253	2
CGI_10024254	1
CGI_10024255	1
CGI_10024256	1
CGI_10024258	1
CGI_10024259	2
CGI_10024260	3
CGI_10024261	2
CGI_10024262	1
CGI_10024263	4
CGI_10024264	2
CGI_10024266	2
CGI_10024267	2
CGI_10024268	2
CGI_10024269	1
CGI_10024270	2
CGI_10024271	1
CGI_10024272	1
CGI_10024274	2
CGI_10024275	1
CGI_10024276	1
CGI_10024277	1
CGI_10024279	2
CGI_10024280	1
CGI_10024281	1
CGI_10024283	3
CGI_10024284	2
CGI_10024285	2
CGI_10024286	4
CGI_10024288	1
CGI_10024289	7
CGI_10024290	1
CGI_10024291	1
CGI_10024292	1
CGI_10024293	6
CGI_10024295	1
CGI_10024296	8
CGI_10024297	1
CGI_10024298	1
CGI_10024299	2
CGI_10024300	2
CGI_10024303	1
CGI_10024304	1
CGI_10024305	1
CGI_10024306	2
CGI_10024307	1
CGI_10024308	1
CGI_10024309	1
CGI_10024310	19
CGI_10024311	1
CGI_10024312	6
CGI_10024315	1
CGI_10024317	12
CGI_10024318	8
CGI_10024320	1
CGI_10024322	2
CGI_10024324	2
CGI_10024325	1
CGI_10024329	1
CGI_10024330	1
CGI_10024332	1
CGI_10024335	1
CGI_10024336	2
CGI_10024337	2
CGI_10024338	4
CGI_10024339	3
CGI_10024341	1
CGI_10024342	1
CGI_10024343	1
CGI_10024346	4
CGI_10024347	2
CGI_10024350	1
CGI_10024351	1
CGI_10024352	2
CGI_10024354	1
CGI_10024355	8
CGI_10024357	2
CGI_10024358	1
CGI_10024362	1
CGI_10024363	2
CGI_10024364	1
CGI_10024365	1
CGI_10024366	1
CGI_10024367	3
CGI_10024368	1
CGI_10024369	3
CGI_10024370	1
CGI_10024372	1
CGI_10024373	1
CGI_10024374	1
CGI_10024375	1
CGI_10024376	1
CGI_10024377	4
CGI_10024378	1
CGI_10024379	4
CGI_10024380	3
CGI_10024381	3
CGI_10024382	4
CGI_10024383	4
CGI_10024384	1
CGI_10024385	7
CGI_10024386	13
CGI_10024387	1
CGI_10024388	1
CGI_10024389	2
CGI_10024390	1
CGI_10024392	3
CGI_10024395	1
CGI_10024396	1
CGI_10024397	2
CGI_10024398	2
CGI_10024399	2
CGI_10024400	1
CGI_10024401	2
CGI_10024402	1
CGI_10024403	2
CGI_10024405	2
CGI_10024409	1
CGI_10024415	5
CGI_10024416	6
CGI_10024419	5
CGI_10024421	1
CGI_10024422	2
CGI_10024423	4
CGI_10024425	1
CGI_10024426	2
CGI_10024428	1
CGI_10024432	1
CGI_10024433	1
CGI_10024434	1
CGI_10024435	3
CGI_10024437	5
CGI_10024438	1
CGI_10024439	1
CGI_10024442	1
CGI_10024443	1
CGI_10024445	1
CGI_10024448	1
CGI_10024450	2
CGI_10024451	2
CGI_10024456	1
CGI_10024457	1
CGI_10024459	1
CGI_10024461	1
CGI_10024462	1
CGI_10024463	1
CGI_10024464	1
CGI_10024466	1
CGI_10024467	1
CGI_10024468	1
CGI_10024469	4
CGI_10024470	1
CGI_10024471	2
CGI_10024473	1
CGI_10024474	2
CGI_10024475	2
CGI_10024476	2
CGI_10024477	2
CGI_10024478	3
CGI_10024479	2
CGI_10024480	1
CGI_10024481	2
CGI_10024483	3
CGI_10024484	1
CGI_10024488	1
CGI_10024489	1
CGI_10024490	1
CGI_10024492	13
CGI_10024493	1
CGI_10024494	1
CGI_10024495	1
CGI_10024500	1
CGI_10024501	2
CGI_10024504	9
CGI_10024507	10
CGI_10024512	1
CGI_10024513	1
CGI_10024514	1
CGI_10024515	2
CGI_10024516	1
CGI_10024517	1
CGI_10024518	1
CGI_10024519	1
CGI_10024520	2
CGI_10024523	1
CGI_10024524	1
CGI_10024526	1
CGI_10024527	1
CGI_10024528	3
CGI_10024529	1
CGI_10024530	1
CGI_10024533	2
CGI_10024534	2
CGI_10024535	2
CGI_10024537	3
CGI_10024538	4
CGI_10024539	1
CGI_10024540	1
CGI_10024541	2
CGI_10024543	2
CGI_10024544	2
CGI_10024545	2
CGI_10024546	1
CGI_10024547	1
CGI_10024548	1
CGI_10024549	1
CGI_10024550	1
CGI_10024551	2
CGI_10024552	1
CGI_10024553	1
CGI_10024554	9
CGI_10024555	1
CGI_10024558	5
CGI_10024559	6
CGI_10024560	2
CGI_10024562	1
CGI_10024563	1
CGI_10024564	6
CGI_10024565	1
CGI_10024566	2
CGI_10024569	1
CGI_10024571	2
CGI_10024573	2
CGI_10024574	2
CGI_10024575	1
CGI_10024576	1
CGI_10024577	1
CGI_10024579	5
CGI_10024580	1
CGI_10024581	1
CGI_10024583	1
CGI_10024584	1
CGI_10024585	1
CGI_10024586	1
CGI_10024587	2
CGI_10024588	3
CGI_10024589	1
CGI_10024590	1
CGI_10024591	4
CGI_10024592	5
CGI_10024593	3
CGI_10024594	2
CGI_10024597	1
CGI_10024598	2
CGI_10024600	2
CGI_10024602	2
CGI_10024603	2
CGI_10024604	1
CGI_10024605	1
CGI_10024606	1
CGI_10024607	3
CGI_10024608	1
CGI_10024609	2
CGI_10024613	2
CGI_10024614	1
CGI_10024616	2
CGI_10024617	2
CGI_10024618	8
CGI_10024620	1
CGI_10024622	1
CGI_10024623	3
CGI_10024624	5
CGI_10024625	2
CGI_10024626	1
CGI_10024627	1
CGI_10024628	1
CGI_10024629	1
CGI_10024631	3
CGI_10024632	1
CGI_10024633	1
CGI_10024635	1
CGI_10024636	1
CGI_10024637	1
CGI_10024638	2
CGI_10024639	1
CGI_10024640	1
CGI_10024641	1
CGI_10024642	2
CGI_10024643	1
CGI_10024645	1
CGI_10024646	7
CGI_10024647	1
CGI_10024651	4
CGI_10024652	2
CGI_10024653	1
CGI_10024654	1
CGI_10024655	3
CGI_10024656	1
CGI_10024657	1
CGI_10024659	1
CGI_10024661	1
CGI_10024662	1
CGI_10024664	1
CGI_10024665	9
CGI_10024666	1
CGI_10024667	1
CGI_10024668	2
CGI_10024669	11
CGI_10024671	1
CGI_10024673	1
CGI_10024674	1
CGI_10024676	3
CGI_10024678	2
CGI_10024680	7
CGI_10024682	1
CGI_10024683	1
CGI_10024684	1
CGI_10024685	1
CGI_10024686	1
CGI_10024687	2
CGI_10024688	2
CGI_10024689	1
CGI_10024691	2
CGI_10024692	1
CGI_10024693	1
CGI_10024694	1
CGI_10024695	3
CGI_10024696	1
CGI_10024698	2
CGI_10024699	1
CGI_10024700	1
CGI_10024702	1
CGI_10024703	1
CGI_10024704	1
CGI_10024705	2
CGI_10024706	1
CGI_10024707	1
CGI_10024708	3
CGI_10024709	1
CGI_10024711	1
CGI_10024713	1
CGI_10024715	1
CGI_10024717	1
CGI_10024719	5
CGI_10024723	1
CGI_10024724	1
CGI_10024725	1
CGI_10024726	1
CGI_10024727	2
CGI_10024730	1
CGI_10024732	2
CGI_10024733	3
CGI_10024734	1
CGI_10024735	1
CGI_10024737	1
CGI_10024738	1
CGI_10024739	1
CGI_10024740	1
CGI_10024741	1
CGI_10024742	1
CGI_10024743	10
CGI_10024744	1
CGI_10024746	1
CGI_10024747	1
CGI_10024748	1
CGI_10024749	2
CGI_10024751	1
CGI_10024752	1
CGI_10024754	1
CGI_10024755	2
CGI_10024756	1
CGI_10024757	2
CGI_10024759	1
CGI_10024760	3
CGI_10024761	1
CGI_10024765	1
CGI_10024766	1
CGI_10024767	1
CGI_10024768	3
CGI_10024772	3
CGI_10024775	1
CGI_10024777	2
CGI_10024778	2
CGI_10024779	2
CGI_10024780	1
CGI_10024781	1
CGI_10024782	1
CGI_10024783	1
CGI_10024784	2
CGI_10024785	1
CGI_10024786	3
CGI_10024787	1
CGI_10024788	3
CGI_10024789	1
CGI_10024790	2
CGI_10024791	1
CGI_10024792	1
CGI_10024793	1
CGI_10024794	2
CGI_10024795	1
CGI_10024796	1
CGI_10024797	1
CGI_10024799	1
CGI_10024800	2
CGI_10024801	2
CGI_10024802	2
CGI_10024803	2
CGI_10024805	1
CGI_10024807	1
CGI_10024808	1
CGI_10024809	1
CGI_10024811	2
CGI_10024812	1
CGI_10024813	1
CGI_10024814	2
CGI_10024816	1
CGI_10024817	1
CGI_10024818	2
CGI_10024819	1
CGI_10024821	1
CGI_10024822	1
CGI_10024824	1
CGI_10024825	1
CGI_10024826	2
CGI_10024831	2
CGI_10024833	4
CGI_10024835	1
CGI_10024836	1
CGI_10024837	1
CGI_10024838	2
CGI_10024839	1
CGI_10024840	4
CGI_10024841	4
CGI_10024842	1
CGI_10024843	1
CGI_10024844	1
CGI_10024845	2
CGI_10024846	3
CGI_10024850	19
CGI_10024851	1
CGI_10024852	1
CGI_10024854	1
CGI_10024855	1
CGI_10024858	1
CGI_10024860	4
CGI_10024861	1
CGI_10024862	1
CGI_10024863	3
CGI_10024864	1
CGI_10024865	3
CGI_10024867	1
CGI_10024869	2
CGI_10024870	4
CGI_10024872	1
CGI_10024874	1
CGI_10024875	1
CGI_10024876	5
CGI_10024878	1
CGI_10024881	1
CGI_10024882	3
CGI_10024883	1
CGI_10024885	1
CGI_10024887	10
CGI_10024889	4
CGI_10024890	1
CGI_10024891	1
CGI_10024892	1
CGI_10024893	1
CGI_10024895	2
CGI_10024897	1
CGI_10024899	3
CGI_10024900	1
CGI_10024906	1
CGI_10024907	1
CGI_10024908	1
CGI_10024909	1
CGI_10024912	3
CGI_10024915	1
CGI_10024916	1
CGI_10024918	1
CGI_10024919	6
CGI_10024920	1
CGI_10024921	3
CGI_10024922	1
CGI_10024923	2
CGI_10024924	1
CGI_10024925	1
CGI_10024926	1
CGI_10024928	1
CGI_10024929	7
CGI_10024930	3
CGI_10024933	1
CGI_10024934	1
CGI_10024936	3
CGI_10024946	1
CGI_10024951	4
CGI_10024956	1
CGI_10024957	1
CGI_10024958	7
CGI_10024960	2
CGI_10024961	12
CGI_10024962	5
CGI_10024963	1
CGI_10024965	2
CGI_10024966	2
CGI_10024967	1
CGI_10024969	1
CGI_10024970	1
CGI_10024971	1
CGI_10024972	1
CGI_10024974	1
CGI_10024975	1
CGI_10024976	3
CGI_10024978	4
CGI_10024980	8
CGI_10024982	4
CGI_10024983	4
CGI_10024984	2
CGI_10024985	1
CGI_10024986	1
CGI_10024989	2
CGI_10024990	1
CGI_10024992	1
CGI_10024993	1
CGI_10024994	3
